attr_feature_industry,attr_feature_regcap,attr_feature_n1,attr_feature_n2,attr_feature_n3,attr_feature_n4,attr_feature_c1,attr_feature_c2,attr_feature_c3,attr_feature_c4,attr_feature_sum_c1j,attr_feature_sum_c2j,attr_feature_sum_c3j,attr_feature_sum_c4j,attr_feature_rho1,attr_feature_rho2,attr_feature_rho3,attr_feature_rho4,attr_feature_beta1,attr_feature_beta2,attr_feature_beta3,attr_feature_beta4,attr_feature_1degree_num,attr_feature_2degree_num,attr_feature_MMWY_num,attr_feature_JDWY_num,attr_feature_JYYC_num,attr_feature_peroson_invest_num,attr_feature_fr_invest_num,attr_feature_SUPERVISOR_num,attr_feature_EXECUTIVE_num,attr_feature_DIRECTOR_num,attr_feature_LEGAL_num,attr_feature_L_E_num,attr_feature_L_S_num,attr_feature_L_D_num,attr_feature_D_S_num,attr_feature_D_E_num,attr_feature_S_E_num,attr_feature_L_E_D_num,attr_feature_L_E_S_num,attr_feature_L_D_S_num,attr_feature_E_D_S_num,attr_feature_L_E_D_S_num,company_name,node_id
租赁和商务服务业,100000000.0,4,29,146,372,0,2,7,0,4,32,174,457,0.0,0.004926108,0.0006613130000000001,0,1,1.103448276,1.191780822,1.228494624,4.0,29.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,贵州省财经电子商务有限公司,a779ac81182a4b17aca730d20b002803
信息传输、软件和信息技术服务业,100000000.0,4,22,23,49,1,0,4,0,4,23,25,61,0.166666667,0.0,0.015810277,0,1,1.045454545,1.086956522,1.244897959,4.0,22.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,杭州三板网络科技有限公司,e7c00b3a8a9647558453e51693c92335
租赁和商务服务业,80000000.0,3,11,99,433,0,0,4,0,3,12,100,465,0.0,0.0,0.000824572,0,1,1.090909091,1.01010101,1.073903002,3.0,11.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,北京富达晟基金管理有限公司,6772a62cac9949ed9be38ee8a8b67667
租赁和商务服务业,100000000.0,6,18,83,149,5,3,29,0,6,18,88,241,0.333333333,0.019607843,0.008521892,0,1,1.0,1.060240964,1.617449664,6.0,18.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,河南儒风投资有限公司,e78085c34f0747049bac50af422b4bb5
金融业,10000000.0,2,2,5,6,0,0,0,0,2,2,5,6,0.0,0.0,0.0,0,1,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,郑州盛丰金融服务有限公司,a8ca001a07b945b1b17b6e4acf66e277
租赁和商务服务业,10000000.0,2,8,5,6,0,1,0,0,2,8,11,18,0.0,0.035714286,0.0,0,1,1.0,2.2,3.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,福建融汇信和投资管理有限公司,747df356773a4eda8b92becbe393c63f
信息传输、软件和信息技术服务业,50000000.0,13,29,78,150,4,4,9,0,13,32,86,208,0.051282051,0.009852217,0.002997003,0,1,1.103448276,1.102564103,1.386666667,13.0,29.0,0.0,0.0,0.0,6.0,1.0,3.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,德银（厦门）网络科技股份有限公司,c0810c706fe14fe5845ff8e4c83661e5
租赁和商务服务业,0.0,1,2,3,9,0,1,0,0,1,2,4,10,0.0,1.0,0.0,0,1,1.0,1.333333333,1.111111111,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海优贵金融信息服务有限公司重庆分公司,1bf11bd8cc10498d85c43c9327787ee0
租赁和商务服务业,50000000.0,3,5,3,3,0,0,0,0,3,5,3,3,0.0,0.0,0.0,0,1,1.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海子桥投资管理有限公司,0f31a378a3cb4f8a940552b606fdf41f
批发和零售业,15000000.0,3,3,1,2,1,0,0,0,3,3,2,4,0.333333333,0.0,0.0,0,1,1.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,山西晋财金服电子商务有限公司,f40c29e5324b4a0595b5c23f26e69d97
租赁和商务服务业,30000000.0,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海常浩商务信息咨询有限公司,ea6be8308c5e4239b2b75c7d98d264ad
租赁和商务服务业,10000000.0,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,德州兴民投资咨询有限公司,1a058683930046cdb672c996be79782b
租赁和商务服务业,10000000.0,5,81,950,6628,0,6,252,0,5,83,1013,7964,0.0,0.001851852,0.000559037,0,1,1.024691358,1.066315789,1.201569101,5.0,81.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,北京即利网信息服务有限公司,37310afc47e541e8951ddf87634e6339
租赁和商务服务业,10000000.0,4,5,11,9,0,0,1,0,4,5,11,10,0.0,0.0,0.018181818,0,1,1.0,1.0,1.111111111,4.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,陕西丰通投资管理有限公司,c52f93775b23456eb141d0b3b2d4cbb9
租赁和商务服务业,50000000.0,3,11,111,1265,2,1,41,0,3,13,144,1982,0.666666667,0.018181818,0.006715807,0,1,1.181818182,1.297297297,1.5667984190000002,3.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,深圳市产融贷金融服务有限公司,7fff5a4801d84239af464c22828d82e0
租赁和商务服务业,10800000.0,3,4,13,15,0,0,1,0,3,4,14,26,0.0,0.0,0.012820513,0,1,1.0,1.076923077,1.733333333,3.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,江苏易鑫通投资管理有限公司,70b3ed894f8f4247b3989daa6cadbc11
租赁和商务服务业,100000000.0,6,44,239,889,0,13,33,0,6,46,283,1192,0.0,0.013742072,0.001160297,0,1,1.045454545,1.184100418,1.340832396,6.0,44.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,中亿云投资有限公司,07ab5f4cda0446dbacb6589f946b470b
信息传输、软件和信息技术服务业,20000000.0,2,1,1,4,0,0,0,0,2,1,1,4,0.0,0.0,0.0,0,1,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,芝时（上海）信息技术有限公司,51a8187bc65c4eec86661054dd1daa3d
租赁和商务服务业,10000000.0,2,2,9,35,0,0,3,0,2,2,9,45,0.0,0.0,0.083333333,0,1,1.0,1.0,1.285714286,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,赣州市荣华投资管理有限公司,e36be24841bd4a30b170ee84be1c5d10
租赁和商务服务业,10000000.0,2,4,7,4,0,0,0,0,2,6,7,4,0.0,0.0,0.0,0,1,1.5,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,安徽省智硕投资管理有限公司,20fc1bafb7bf458da4b00b1bac622660
批发和零售业,5000000.0,3,3,10,5,0,0,0,0,3,3,10,5,0.0,0.0,0.0,0,1,1.0,1.0,1.0,3.0,3.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,灵宝安邦发展有限公司,6b6190123e0d4b5aaecf7472abe69e09
租赁和商务服务业,500000000.0,4,3,4,12,0,0,0,0,4,3,4,13,0.0,0.0,0.0,0,1,1.0,1.0,1.083333333,4.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,江苏亿荣投资管理有限公司,30619df7a2a9443fbddecfe566780a1b
租赁和商务服务业,50700000.0,3,1,0,0,1,0,0,0,3,1,0,0,0.333333333,0.0,0.0,0,1,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,浙江开茂投资管理有限公司,0ed6b421657248508e91fc94a22ba9d7
信息传输、软件和信息技术服务业,50000000.0,9,38,142,752,1,8,25,0,9,38,150,882,0.027777778,0.011379801,0.002497253,0,1,1.0,1.056338028,1.17287234,9.0,38.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,科创巾帼（北京）信息科技有限公司,5895bc00812948589818bab328443792
信息传输、软件和信息技术服务业,130000000.0,3,3,2,0,1,1,0,0,3,4,2,0,0.333333333,0.333333333,0.0,0,1,1.333333333,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,湖南易智众筹网络科技有限公司,c96599ef3af54b2fab34172675066a5e
信息传输、软件和信息技术服务业,10000000.0,3,11,25,124,0,6,6,0,3,11,29,146,0.0,0.109090909,0.02,0,1,1.0,1.16,1.177419355,3.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,天津汇富远东科技有限公司,0d82ff1b8e294d7997f273f05a378607
批发和零售业,50010000.0,5,11,33,97,0,2,11,0,5,14,52,158,0.0,0.036363636,0.020833333,0,1,1.272727273,1.575757576,1.628865979,5.0,11.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,河南摇钱树电子商务有限公司,405c557120134a82bb4349deab2acc87
信息传输、软件和信息技术服务业,10000000.0,4,9,13,16,1,0,0,0,4,9,13,16,0.166666667,0.0,0.0,0,1,1.0,1.0,1.0,4.0,9.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,南京安铎尔金融信息服务有限公司,e4cc4ccea677409395be2b201a28fa2c
金融业,12000000.0,2,2,3,0,0,0,0,0,2,2,3,0,0.0,0.0,0.0,0,1,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,深圳市前海涵隆金融服务有限公司,b151dd56191e45fbabcea002ccf62757
租赁和商务服务业,10000000.0,2,4,0,0,0,1,0,0,2,7,0,0,0.0,0.166666667,0.0,0,1,1.75,0.0,0.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,广东卓鹏资产管理有限公司,3b73bf36cd754def8c95e8a4e61243a3
信息传输、软件和信息技术服务业,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,深圳刷宝科技有限公司北京分公司,58871f6a1f484b4780cbf1eaaf778d03
金融业,50000000.0,9,105,1004,8200,0,47,475,0,9,125,1336,12054,0.0,0.008608059,0.000943385,0,1,1.19047619,1.330677291,1.47,9.0,105.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,湖北中金高科金融服务有限公司,d650f63fa9ea4d45b1ce8a2e98e0bfba
租赁和商务服务业,10000000.0,2,1,0,0,0,0,0,0,2,2,0,0,0.0,0.0,0.0,0,1,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,四川鹏天投资有限公司,c196f5b418c94630bd732f58543469a7
金融业,150000000.0,9,23,52,177,1,3,12,0,9,27,60,227,0.027777778,0.011857708,0.009049774,0,1,1.173913043,1.153846154,1.282485876,9.0,23.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,浙江爱贷金融服务外包股份有限公司,08d8914bf3194fdb954ac20dec3fa286
信息传输、软件和信息技术服务业,50000000.0,9,35,320,2990,1,5,146,0,9,36,354,3777,0.027777778,0.008403361,0.002860502,0,1,1.028571429,1.10625,1.263210702,9.0,35.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,票金（上海）信息科技有限公司,5870dc91d1e74323ae2b2b65c64432a3
制造业,50000000.0,3,6,14,22,0,0,4,0,3,6,15,26,0.0,0.0,0.043956044000000014,0,1,1.0,1.071428571,1.181818182,3.0,6.0,3.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,江苏元弘合成纤维有限公司,00ce7aa67aff48fd9b826549fac053d3
租赁和商务服务业,10000000.0,3,10,20,73,0,1,0,0,3,10,21,79,0.0,0.022222222000000003,0.0,0,1,1.0,1.05,1.082191781,3.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,海南德鸿投资有限公司,7ca99d32cb2a4b678b1689a9a7a216de
信息传输、软件和信息技术服务业,10000000.0,2,7,11,28,0,0,0,0,2,7,14,45,0.0,0.0,0.0,0,1,1.0,1.272727273,1.607142857,2.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,云南黑蚁在线网络技术有限公司,c520df94d3224260bc563c8c04753deb
批发和零售业,20000000.0,2,11,8,13,0,0,0,0,2,11,8,13,0.0,0.0,0.0,0,1,1.0,1.0,1.0,2.0,11.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,乐平市鼎盛贵金属交易所有限公司,2fb5109fa6f541d18ef8c5947d998238
信息传输、软件和信息技术服务业,10000000.0,4,0,0,0,4,0,0,0,4,0,0,0,0.666666667,0.0,0.0,0,1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海高鑫信息技术有限公司,19e17410f73044ebb3da0c3068c75022
信息传输、软件和信息技术服务业,50000000.0,7,14,12,23,5,3,0,0,7,24,16,30,0.238095238,0.032967033,0.0,0,1,1.714285714,1.333333333,1.304347826,7.0,14.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,北京财路通网络科技有限公司,c04972e946f140eca6f832a41c07d79b
信息传输、软件和信息技术服务业,10000000.0,5,22,40,87,0,2,5,0,5,23,51,94,0.0,0.008658009,0.006410256,0,1,1.045454545,1.275,1.08045977,5.0,22.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,成都好掌柜金融服务外包有限公司,b4570dae34f24c3292e5060e5af993ce
租赁和商务服务业,100000000.0,5,6,16,32,0,3,2,0,5,7,19,33,0.0,0.2,0.016666667,0,1,1.166666667,1.1875,1.03125,5.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,金联储（北京）金融信息服务有限公司,779d3b915fed411c88177322fafdc407
批发和零售业,20000000.0,12,8,3,6,0,1,0,0,12,23,3,6,0.0,0.035714286,0.0,0,1,2.875,1.0,1.0,12.0,8.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,北京巨鑫联盈科贸有限公司,4e6b860f07164ab9a5de3197bf6dde79
租赁和商务服务业,10000000.0,2,23,19,43,0,0,4,0,2,23,29,96,0.0,0.0,0.023391813,0,1,1.0,1.526315789,2.23255814,2.0,23.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,北京中晟融信投资咨询有限公司,f19ef0b2f7b844a280485fe354fecc6c
金融业,10090000.0,7,4,1,0,0,0,0,0,7,9,1,0,0.0,0.0,0.0,0,1,2.25,1.0,0.0,7.0,4.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,浙江安快金融服务外包有限公司,810ceea5b4b740af802973c3eed81436
租赁和商务服务业,50000000.0,5,17,58,314,0,0,14,0,5,17,66,368,0.0,0.0,0.008469449,0,1,1.0,1.137931034,1.171974522,5.0,17.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,温州三信融民间融资信息服务有限公司,487e053316ce43f7a56251b99675ae7a
租赁和商务服务业,10000000.0,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,湖南省企联融业投资担保有限责任公司,ec0f32dcefde4b658713c95f6763d7b8
租赁和商务服务业,20000000.0,2,5,5,6,0,0,0,0,2,5,5,7,0.0,0.0,0.0,0,1,1.0,1.0,1.166666667,2.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,联诚恒业财富投资管理（苏州）有限公司,9d02fdf26d75495e8dc657710c403340
金融业,500000000.0,2,1,1,0,0,0,0,0,2,1,1,0,0.0,0.0,0.0,0,1,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,前海瀚博股权投资基金（深圳）有限公司,237b6a7b2a5c4d2d9736b3e756671808
批发和零售业,2000000.0,3,1,2,2,0,0,0,0,3,1,2,2,0.0,0.0,0.0,0,1,1.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,焦作市隆森实业有限公司,fd89b413800645eeae453339a471a3d4
租赁和商务服务业,30000000.0,3,3,1,0,0,0,0,0,3,3,2,0,0.0,0.0,0.0,0,1,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,海南飞阳投资有限公司,be4e6653fb924349a32a46a46c3eec42
租赁和商务服务业,30000000.0,2,6,10,17,0,0,0,0,2,6,12,17,0.0,0.0,0.0,0,1,1.0,1.2,1.0,2.0,6.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,内蒙古蓬勃创业投资有限公司,efddb023e7e646d79fa7a818226ff530
租赁和商务服务业,20000000.0,2,1,1,1,0,0,0,0,2,1,1,1,0.0,0.0,0.0,0,1,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,平原一诺投资有限公司,c6d6443cef2b4eb38820aa3a2ccd48d8
批发和零售业,100000000.0,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,贵州鑫誉汇电子商务有限公司,89e41f489d754a62826a285ffe4d8150
信息传输、软件和信息技术服务业,25500000.0,9,47,166,2764,3,23,31,0,9,58,229,5024,0.083333333,0.021276596,0.0022636,0,1,1.234042553,1.379518072,1.817655572,9.0,47.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,河南郑投网络信息技术有限责任公司,b98d15f99082443fbec54a7a8d65a32a
租赁和商务服务业,10000000.0,5,22,132,379,1,3,42,0,5,29,195,611,0.1,0.012987013,0.004857738,0,1,1.318181818,1.477272727,1.612137203,5.0,22.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,贵州中小乾信金融信息服务有限公司,03305502f874485d80a5e929356a59ec
租赁和商务服务业,30000000.0,2,3,3,0,0,0,0,0,2,4,3,0,0.0,0.0,0.0,0,1,1.333333333,1.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,山东棋磐投资咨询有限公司,09aab52a9f8e4b79aa7e3610a1b64c18
信息传输、软件和信息技术服务业,30000000.0,5,56,177,531,0,21,71,0,5,61,276,931,0.0,0.013636364,0.004558295,0,1,1.089285714,1.559322034,1.753295669,5.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,广东江粉金服控股有限公司,477b2f15f0a242c6a2b330522745ab34
信息传输、软件和信息技术服务业,10000000.0,2,1,1,0,0,0,0,0,2,1,1,0,0.0,0.0,0.0,0,1,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,广东懒人网络科技有限公司,17375d13bccc4532b8ea60904b287400
租赁和商务服务业,15687050.0,21,218,2363,23517,9,48,837,0,21,230,2725,35914,0.042857143,0.002029341,0.000299924,0,1,1.055045872,1.153195091,1.5271505719999998,21.0,218.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海翔梓金融信息服务有限公司,4fce67243cc24932a1025aa490a44dd3
租赁和商务服务业,30000000.0,7,7,19,6,5,1,0,0,7,8,20,8,0.238095238,0.047619048,0.0,0,1,1.142857143,1.052631579,1.333333333,7.0,7.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,新疆全亚金融信息服务有限公司,4e5ae7b473fc4475ad7c07849f05c776
租赁和商务服务业,100000000.0,2,5,4,3,0,0,0,0,2,5,8,4,0.0,0.0,0.0,0,1,1.0,2.0,1.333333333,2.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海盛投股权投资基金管理有限公司,2709e4d27a5d47abbdc5ef2b747207b3
租赁和商务服务业,50000000.0,2,5,8,15,0,0,1,0,2,6,15,36,0.0,0.0,0.035714286,0,1,1.2,1.875,2.4,2.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,山东天立鸿投资有限公司,10b25fc304404a2abc8644cbc1cd2d52
批发和零售业,20000000.0,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,滨州市益源聚鑫电子商务有限公司,4a37a83e9e9b46f88f98eaa265827932
信息传输、软件和信息技术服务业,5000000.0,4,3,2,1,0,0,0,0,4,4,2,1,0.0,0.0,0.0,0,1,1.333333333,1.0,1.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,徐州聚创电子商务有限公司,8721bc5d19b54b5fb927fdad59348e30
信息传输、软件和信息技术服务业,10000000.0,3,4,0,0,0,0,0,0,3,4,0,0,0.0,0.0,0.0,0,1,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,北京中舟融客信息技术有限公司,ed5ac5891e064bb29bb8120c58fe290d
